TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionYear,TransactionMonth,TransactionDay,TransactionDayOfWeek,TransactionHour,DaysSincePrevTransaction,TransactionID,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,Cluster,ClusterLabel,ClusterDescription
231.91,34,165,1,112.76,2023,1,31,1,18,-643,TX000166,AC00182,Debit,Memphis,D000371,161.71.2.223,M044,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
126.21,75,268,1,5669.66,2023,2,14,1,16,-629,TX000167,AC00478,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
304.35,31,36,1,4057.1,2023,12,4,0,17,-336,TX000169,AC00202,Debit,Houston,D000281,183.39.94.209,M007,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
281.85,22,109,1,1585.98,2023,5,16,1,17,-538,TX000170,AC00331,Debit,Detroit,D000148,219.193.239.152,M013,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
777.88,31,17,1,6825.55,2023,3,20,0,16,-595,TX000171,AC00474,Debit,Houston,D000436,139.23.212.102,M018,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
119.18,56,96,1,5516.5,2023,8,25,4,18,-437,TX000172,AC00268,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
177.19,76,43,1,5343.3,2023,5,15,0,17,-539,TX000173,AC00247,Debit,Chicago,D000666,130.92.201.49,M088,Online,Retired,3,Cluster 3,Online Banking Users
260.88,22,36,1,903.05,2023,5,29,0,16,-525,TX000174,AC00298,Debit,Denver,D000327,184.59.28.72,M094,Branch,Student,0,Cluster 0,Branch-Based Debit Users
169.47,24,19,1,1806.16,2023,3,22,2,16,-593,TX000175,AC00106,Debit,Chicago,D000061,120.170.93.69,M046,Online,Student,3,Cluster 3,Online Banking Users
73.23,26,14,1,787.74,2023,5,19,4,16,-535,TX000176,AC00035,Debit,Portland,D000059,155.37.19.43,M022,Branch,Student,0,Cluster 0,Branch-Based Debit Users
792.57,19,164,1,770.37,2023,5,22,0,16,-532,TX000178,AC00273,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
237.06,71,46,1,1182.77,2023,12,18,0,16,-322,TX000179,AC00156,Debit,Phoenix,D000455,61.95.76.233,M049,Online,Retired,3,Cluster 3,Online Banking Users
34.17,54,54,1,726.55,2023,11,21,1,16,-349,TX000180,AC00010,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
740.25,41,123,1,14464.3,2023,7,19,2,17,-474,TX000181,AC00036,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,Doctor,3,Cluster 3,Online Banking Users
453.54,58,82,1,12046.3,2023,4,19,2,16,-565,TX000182,AC00149,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
300.47,73,100,1,7885.64,2023,11,13,0,16,-357,TX000183,AC00225,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
110.93,19,201,1,1952.35,2023,4,7,4,16,-577,TX000184,AC00077,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,Student,2,Cluster 2,Branch-Based Credit Users
201.69,59,299,1,7328.52,2023,1,3,1,16,-671,TX000185,AC00440,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
399.21,59,109,1,3210.39,2023,1,30,0,16,-644,TX000186,AC00321,Debit,Portland,D000301,30.229.179.194,M062,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
630.36,62,52,1,1363.65,2023,3,2,3,16,-613,TX000188,AC00258,Debit,Mesa,D000091,200.22.195.243,M084,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
10.94,60,245,1,1241.99,2023,10,23,0,17,-378,TX000189,AC00132,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,Engineer,2,Cluster 2,Branch-Based Credit Users
215.9,38,235,1,7873.28,2023,1,4,2,16,-670,TX000190,AC00113,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
226.37,49,141,1,9840.04,2023,9,18,0,17,-413,TX000192,AC00099,Credit,Louisville,D000631,206.62.122.93,M041,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
444.89,43,101,1,10328.23,2023,9,11,0,16,-420,TX000193,AC00265,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
280.57,25,24,1,293.24,2023,1,27,4,17,-647,TX000194,AC00047,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,Student,2,Cluster 2,Branch-Based Credit Users
488.54,52,132,1,7486.63,2023,7,3,0,17,-490,TX000195,AC00005,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
3.3,50,131,1,11385.37,2023,3,27,0,16,-588,TX000196,AC00363,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
199.39,69,165,1,7264.79,2023,8,21,0,16,-441,TX000197,AC00426,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
20.36,62,75,1,2762.48,2023,7,24,0,17,-469,TX000198,AC00107,Debit,Tucson,D000082,96.115.67.230,M069,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
113.64,62,32,1,6675.03,2023,10,24,1,17,-377,TX000199,AC00237,Debit,Detroit,D000022,31.127.129.152,M038,Online,Retired,3,Cluster 3,Online Banking Users
493.11,53,236,1,7432.99,2023,7,31,0,16,-462,TX000200,AC00358,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
307.41,19,14,1,1057.0,2023,6,12,0,17,-511,TX000201,AC00113,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
11.18,43,161,1,5956.89,2023,11,30,3,16,-340,TX000202,AC00010,Debit,Atlanta,D000129,16.51.235.240,M017,Online,Doctor,3,Cluster 3,Online Banking Users
313.82,59,151,1,7261.59,2023,11,15,2,18,-355,TX000203,AC00499,Debit,Tucson,D000357,179.43.245.131,M097,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
51.0,64,107,1,4943.16,2023,1,30,0,16,-644,TX000204,AC00380,Debit,Seattle,D000199,193.217.248.188,M063,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
140.98,60,100,1,8127.48,2023,5,25,3,16,-529,TX000205,AC00452,Debit,Memphis,D000374,192.95.36.246,M059,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
288.04,68,63,1,1748.02,2023,8,24,3,16,-438,TX000206,AC00020,Debit,Denver,D000582,205.69.66.135,M092,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
800.55,31,108,1,9660.22,2023,5,4,3,16,-550,TX000207,AC00181,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
485.54,46,143,1,6371.51,2023,2,6,0,17,-637,TX000208,AC00370,Debit,Houston,D000589,140.212.253.222,M061,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
521.15,54,214,1,9442.47,2023,2,17,4,18,-626,TX000209,AC00453,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
321.79,63,61,1,5959.2,2023,8,7,0,17,-455,TX000210,AC00339,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,Retired,2,Cluster 2,Branch-Based Credit Users
304.93,65,158,1,13531.22,2023,2,24,4,16,-619,TX000211,AC00249,Debit,Portland,D000700,21.190.11.223,M098,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
432.08,40,145,1,11500.62,2023,7,31,0,16,-462,TX000212,AC00479,Debit,El Paso,D000073,40.192.99.27,M044,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
694.2,61,72,1,1389.37,2023,12,7,3,16,-333,TX000213,AC00301,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
116.86,55,171,1,6706.56,2023,3,20,0,18,-595,TX000214,AC00380,Debit,Louisville,D000531,184.146.10.88,M088,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
386.81,57,149,1,7175.29,2023,3,3,4,18,-612,TX000215,AC00130,Credit,Detroit,D000248,34.169.232.37,M039,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
74.88,25,202,1,420.67,2023,5,24,2,16,-530,TX000216,AC00006,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
195.76,75,99,1,7323.53,2023,5,22,0,16,-532,TX000217,AC00096,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
134.7,50,106,1,8395.85,2023,8,21,0,16,-441,TX000218,AC00108,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
890.24,33,161,1,5140.93,2023,7,7,4,18,-486,TX000219,AC00070,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
361.27,63,180,1,7945.57,2023,1,6,4,17,-668,TX000220,AC00417,Debit,Omaha,D000676,78.100.105.143,M088,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
131.56,44,42,1,5873.54,2023,10,19,3,16,-382,TX000221,AC00391,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
485.51,76,37,1,3074.45,2023,11,28,1,16,-342,TX000222,AC00414,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,Retired,2,Cluster 2,Branch-Based Credit Users
547.87,64,131,1,6155.76,2023,7,10,0,17,-483,TX000223,AC00004,Debit,Columbus,D000183,188.205.152.176,M064,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
457.3,28,15,1,8318.29,2023,6,26,0,18,-497,TX000224,AC00047,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,Engineer,3,Cluster 3,Online Banking Users
506.24,58,64,1,230.09,2023,1,13,4,16,-661,TX000225,AC00198,Debit,Chicago,D000315,136.104.90.223,M077,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
486.59,57,119,1,2513.56,2023,12,19,1,16,-321,TX000226,AC00314,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
163.68,41,292,1,10090.05,2023,9,28,3,16,-403,TX000227,AC00212,Debit,San Diego,D000440,35.67.21.23,M087,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
581.65,22,176,1,480.19,2023,1,9,0,16,-665,TX000228,AC00115,Debit,Boston,D000666,80.92.209.207,M009,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
52.01,48,85,1,1120.88,2023,11,7,1,16,-363,TX000229,AC00055,Debit,Mesa,D000652,178.34.103.183,M019,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
630.24,21,62,1,370.81,2023,11,29,2,18,-341,TX000230,AC00427,Debit,Boston,D000548,12.246.170.239,M054,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
523.74,43,159,1,13498.55,2023,11,2,3,16,-368,TX000231,AC00401,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
217.5,46,35,1,3057.4,2023,10,23,0,18,-378,TX000233,AC00299,Credit,Denver,D000485,101.90.40.193,M043,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
91.48,51,141,1,14942.78,2023,1,23,0,16,-651,TX000234,AC00345,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
5.25,39,49,1,14143.32,2023,11,13,0,18,-357,TX000235,AC00430,Debit,San Jose,D000571,93.170.203.44,M010,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
54.03,56,161,1,6736.3,2023,9,19,1,17,-412,TX000236,AC00175,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,Retired,2,Cluster 2,Branch-Based Credit Users
736.73,48,10,1,3313.07,2023,11,27,0,16,-343,TX000237,AC00177,Debit,Memphis,D000167,107.247.202.71,M037,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
368.91,54,14,1,829.71,2023,3,10,4,17,-605,TX000238,AC00225,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
33.06,53,170,1,1540.87,2023,1,17,1,16,-657,TX000239,AC00394,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,Retired,2,Cluster 2,Branch-Based Credit Users
66.5,32,144,1,6820.23,2023,5,4,3,16,-550,TX000240,AC00026,Credit,Louisville,D000419,13.88.251.53,M098,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
177.08,35,85,1,13475.14,2023,1,6,4,17,-668,TX000241,AC00076,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,Doctor,3,Cluster 3,Online Banking Users
588.54,32,130,1,714.45,2023,2,6,0,17,-637,TX000242,AC00215,Debit,Portland,D000609,211.97.88.141,M031,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
173.5,21,282,1,1306.91,2023,10,23,0,17,-378,TX000243,AC00202,Debit,Nashville,D000235,32.13.122.242,M052,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
78.33,56,189,1,7255.33,2023,7,31,0,16,-462,TX000244,AC00400,Credit,Memphis,D000191,85.240.254.83,M069,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
97.22,77,55,1,6647.73,2023,2,20,0,17,-623,TX000246,AC00260,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
34.07,22,81,1,8709.77,2023,11,6,0,17,-364,TX000247,AC00415,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,Student,0,Cluster 0,Branch-Based Debit Users
492.06,23,74,1,857.9,2023,10,19,3,16,-382,TX000248,AC00337,Debit,Fresno,D000411,60.166.231.236,M012,Online,Student,3,Cluster 3,Online Banking Users
842.01,53,185,1,509.45,2023,9,12,1,16,-419,TX000249,AC00253,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
73.55,51,158,1,2812.06,2023,1,9,0,16,-665,TX000250,AC00126,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
760.53,57,118,1,6179.91,2023,9,4,0,18,-427,TX000251,AC00304,Debit,Phoenix,D000651,177.116.108.246,M005,Online,Engineer,3,Cluster 3,Online Banking Users
273.08,26,134,1,6609.3,2023,1,30,0,16,-644,TX000252,AC00470,Credit,Houston,D000534,150.231.20.169,M007,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
371.69,67,143,1,3484.32,2023,12,22,4,16,-318,TX000253,AC00041,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
218.96,18,13,1,754.21,2023,8,30,2,16,-432,TX000254,AC00442,Debit,Seattle,D000556,52.196.112.199,M021,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
227.39,18,65,1,751.09,2023,12,25,0,16,-315,TX000255,AC00430,Debit,Atlanta,D000207,96.115.67.230,M010,Online,Student,3,Cluster 3,Online Banking Users
237.99,39,86,1,8510.09,2023,5,8,0,16,-546,TX000256,AC00258,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
186.6,58,13,1,1508.72,2023,7,4,1,16,-489,TX000257,AC00073,Debit,Washington,D000149,52.1.78.30,M037,Online,Doctor,3,Cluster 3,Online Banking Users
341.15,18,148,1,511.37,2023,2,13,0,17,-630,TX000258,AC00430,Debit,San Jose,D000453,6.44.165.160,M042,Online,Student,3,Cluster 3,Online Banking Users
434.58,59,215,1,12648.32,2023,9,6,2,16,-425,TX000259,AC00363,Debit,Memphis,D000136,80.92.209.207,M091,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
312.88,54,44,1,233.21,2023,5,26,4,18,-528,TX000260,AC00307,Credit,Portland,D000503,201.114.165.141,M040,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
75.15,23,154,1,1092.92,2023,9,18,0,17,-413,TX000261,AC00085,Debit,Boston,D000014,135.29.211.116,M094,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
23.3,59,161,1,6711.15,2023,8,14,0,18,-448,TX000262,AC00448,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
47.38,25,61,1,459.37,2023,2,8,2,18,-635,TX000263,AC00194,Credit,Seattle,D000388,150.231.20.169,M061,Online,Student,2,Cluster 2,Branch-Based Credit Users
512.81,79,30,1,6994.34,2023,7,19,2,16,-474,TX000264,AC00319,Debit,Sacramento,D000611,82.75.200.117,M004,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
488.15,43,168,1,7071.09,2023,7,31,0,16,-462,TX000265,AC00366,Debit,Louisville,D000257,81.102.230.41,M098,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
12.82,44,156,1,9045.19,2023,4,5,2,18,-579,TX000266,AC00338,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
535.91,43,22,1,9642.12,2023,7,7,4,16,-486,TX000268,AC00424,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,Engineer,3,Cluster 3,Online Banking Users
270.72,26,53,1,6263.96,2023,7,3,0,18,-490,TX000269,AC00147,Credit,Washington,D000508,26.240.219.199,M094,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
97.98,72,18,1,7460.33,2023,2,6,0,16,-637,TX000270,AC00171,Debit,Denver,D000470,211.42.9.0,M033,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
196.08,61,98,1,4233.82,2023,8,25,4,16,-437,TX000271,AC00023,Debit,San Francisco,D000623,198.73.211.114,M088,Online,Retired,3,Cluster 3,Online Banking Users
251.18,42,246,1,8303.9,2023,6,1,3,16,-522,TX000272,AC00263,Debit,San Jose,D000056,134.222.122.238,M058,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
44.52,28,205,1,314.28,2023,3,28,1,18,-587,TX000273,AC00423,Debit,El Paso,D000618,89.21.156.229,M081,Online,Student,3,Cluster 3,Online Banking Users
178.87,35,180,1,5241.23,2023,5,23,1,16,-531,TX000274,AC00455,Debit,Baltimore,D000663,134.247.5.188,M001,Online,Doctor,3,Cluster 3,Online Banking Users
386.68,46,128,1,6863.06,2023,10,31,1,16,-370,TX000276,AC00055,Debit,New York,D000453,207.157.126.125,M019,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
167.14,76,20,1,3877.73,2023,4,24,0,18,-560,TX000277,AC00403,Debit,Denver,D000231,125.89.163.224,M049,Online,Retired,3,Cluster 3,Online Banking Users
345.22,69,253,1,4046.58,2023,9,5,1,16,-426,TX000278,AC00220,Debit,Fresno,D000217,164.75.163.220,M025,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
74.85,72,117,1,2409.73,2023,12,25,0,17,-315,TX000279,AC00009,Debit,Raleigh,D000526,191.82.103.198,M091,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
671.73,58,54,1,5211.88,2023,10,16,0,16,-385,TX000280,AC00445,Debit,Washington,D000641,112.56.160.202,M071,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
255.04,45,152,1,6217.86,2023,11,23,3,16,-347,TX000281,AC00133,Debit,Seattle,D000206,98.39.212.221,M084,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
45.77,25,109,1,5978.12,2023,2,9,3,17,-634,TX000282,AC00362,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,Student,3,Cluster 3,Online Banking Users
329.69,26,66,1,1671.66,2023,1,9,0,16,-665,TX000283,AC00026,Credit,San Antonio,D000278,146.69.70.214,M088,Online,Student,2,Cluster 2,Branch-Based Credit Users
11.92,53,52,1,14611.9,2023,10,9,0,17,-392,TX000285,AC00451,Debit,San Diego,D000678,192.95.36.246,M063,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
47.42,64,28,1,8253.52,2023,12,19,1,16,-321,TX000286,AC00033,Debit,San Diego,D000249,41.0.10.107,M012,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
35.99,63,129,1,4489.79,2023,1,19,3,16,-655,TX000287,AC00087,Debit,Miami,D000270,162.207.77.170,M023,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
151.19,37,96,1,11903.82,2023,5,5,4,16,-549,TX000288,AC00159,Credit,New York,D000658,217.233.219.196,M061,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
242.62,22,234,1,483.02,2023,7,10,0,16,-483,TX000289,AC00177,Credit,San Francisco,D000332,138.87.180.254,M094,Online,Student,2,Cluster 2,Branch-Based Credit Users
48.72,21,17,1,816.08,2023,9,29,4,18,-402,TX000290,AC00093,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,Student,0,Cluster 0,Branch-Based Debit Users
43.46,25,80,1,578.06,2023,7,21,4,17,-472,TX000291,AC00427,Debit,Boston,D000263,21.190.11.223,M020,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
443.79,53,87,1,3133.85,2023,10,9,0,18,-392,TX000293,AC00189,Debit,Las Vegas,D000407,198.39.35.23,M099,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
365.14,68,57,1,5894.09,2023,12,1,4,18,-339,TX000294,AC00495,Debit,Dallas,D000640,173.232.121.213,M002,Online,Retired,3,Cluster 3,Online Banking Users
757.41,22,37,1,9532.42,2023,5,5,4,16,-549,TX000295,AC00148,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
20.54,51,72,1,5327.03,2023,8,21,0,18,-441,TX000296,AC00272,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
475.36,34,105,1,2000.6,2023,10,2,0,16,-399,TX000297,AC00381,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
34.74,56,24,1,6827.57,2023,6,26,0,16,-497,TX000298,AC00110,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
689.54,27,93,1,1633.76,2023,3,6,0,16,-609,TX000299,AC00495,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,Student,0,Cluster 0,Branch-Based Debit Users
211.18,73,90,1,4069.17,2023,10,16,0,16,-385,TX000300,AC00035,Debit,Washington,D000428,64.89.183.39,M059,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
211.36,51,286,1,7943.47,2023,11,21,1,16,-349,TX000301,AC00119,Credit,Fort Worth,D000700,63.67.150.226,M041,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
744.41,39,107,1,8842.47,2023,7,31,0,16,-462,TX000302,AC00488,Credit,Houston,D000115,24.181.236.233,M095,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
61.43,24,170,1,1882.77,2023,6,29,3,16,-494,TX000303,AC00466,Debit,Phoenix,D000084,14.200.197.126,M035,Online,Student,3,Cluster 3,Online Banking Users
167.44,37,82,1,12526.71,2023,9,25,0,16,-406,TX000304,AC00489,Debit,Mesa,D000483,166.7.230.111,M087,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
361.46,21,83,1,4737.84,2023,4,7,4,17,-577,TX000305,AC00306,Debit,Nashville,D000169,171.150.178.172,M093,Online,Student,3,Cluster 3,Online Banking Users
378.85,78,126,1,2300.53,2023,6,16,4,17,-507,TX000306,AC00431,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
241.11,30,55,1,12385.05,2023,6,16,4,16,-507,TX000307,AC00233,Debit,Columbus,D000443,195.164.171.146,M063,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
131.93,31,13,1,4547.06,2023,9,11,0,17,-420,TX000308,AC00389,Credit,Fort Worth,D000245,216.32.4.105,M049,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
20.28,36,213,1,2047.83,2023,7,19,2,17,-474,TX000309,AC00067,Debit,Oklahoma City,D000585,150.83.4.238,M047,Online,Engineer,3,Cluster 3,Online Banking Users
415.88,70,170,1,10008.33,2023,4,27,3,17,-557,TX000310,AC00300,Debit,San Diego,D000146,152.140.239.181,M005,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
49.99,62,139,1,2299.64,2023,2,9,3,17,-634,TX000311,AC00386,Debit,Omaha,D000668,155.140.33.42,M062,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
100.66,50,144,1,14473.33,2023,6,16,4,18,-507,TX000313,AC00219,Debit,Dallas,D000511,86.220.59.252,M024,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
485.54,19,148,1,1533.32,2023,12,8,4,16,-332,TX000314,AC00445,Debit,Louisville,D000343,121.67.144.20,M080,Online,Student,3,Cluster 3,Online Banking Users
321.15,46,179,1,7005.05,2023,2,10,4,17,-633,TX000315,AC00371,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
711.3,21,51,1,955.4,2023,6,26,0,18,-497,TX000316,AC00164,Debit,San Jose,D000581,109.42.41.157,M076,Branch,Student,0,Cluster 0,Branch-Based Debit Users
12.23,42,139,1,7844.88,2023,10,12,3,16,-389,TX000317,AC00200,Debit,Houston,D000177,23.92.205.75,M065,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
350.94,20,64,1,221.56,2023,10,30,0,17,-371,TX000318,AC00310,Debit,Colorado Springs,D000154,100.137.90.188,M013,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
